the oldest date in database is :  2016-05-03 05:19:14
726645737308610560 2016-05-01 11:03:38 +0530 <xelesteganda> I rated The Vampire Diaries: I'm Thinking of You All the While (S6.E22) 9/10  #IMDb  https://t.co/S9tJ6bk1r5
726645212181831680 2016-05-01 11:01:33 +0530 <moh_alshihab> I rated Drew Peterson: Untouchable (2012) 7/10  #IMDb  https://t.co/SI9C3jyoAx
726644949219864576 2016-05-01 11:00:30 +0530 <__MRaZ> I rated The Incredible Hulk (2008) 7/10 on @IMDb #IMDb   https://t.co/PT7PsT84eJ
726644505609265152 2016-05-01 10:58:45 +0530 <rfmaradiaga> I rated Captain America: Civil War (2016) 9/10  #IMDb #Damn!! 👍🏻  https://t.co/CBuA2diXfG
726642733083848704 2016-05-01 10:51:42 +0530 <Foraifi> I rated Vicky Cristina Barcelona (2008) 7/10  #IMDb  https://t.co/R92GZukI5L
726639706390274048 2016-05-01 10:39:40 +0530 <tyler11_tyler> I rated Green Room (2015) 8/10  #IMDb  https://t.co/QNXTIJcfK8
726639511564914688 2016-05-01 10:38:54 +0530 <cody_landman> I rated Citizenfour (2014) 10/10  #IMDb  https://t.co/MWSCPSuU9B
726633333464113152 2016-05-01 10:14:21 +0530 <cadgomez1> I rated Captain America: Civil War (2016) 10/10  #IMDb #LoveIt #TeamCap   https://t.co/0AeiKACI3t
726632596768051201 2016-05-01 10:11:25 +0530 <juanchodaccach> I rated Special Correspondents (2016) 6/10  #IMDb  https://t.co/oUZ7E0FAjd
726630079007055872 2016-05-01 10:01:25 +0530 <luisger> I rated Embrace of the Serpent (2015) 8/10  #IMDb  https://t.co/h2ISEgVOju
726629567952121857 2016-05-01 09:59:23 +0530 <TDurbinMedia> I rated American Crime: Episode One (S1.E1) 8/10  #IMDb  https://t.co/M9uzO3FVSy
726628342233993216 2016-05-01 09:54:31 +0530 <sebasbar17> I rated Taxi (2015) 8/10  #IMDb  https://t.co/UrCQa4dTFr
726626882406379521 2016-05-01 09:48:43 +0530 <aWomanUndefined> I rated Casino (1995) 10/10  #IMDb  https://t.co/shOREVQWqU
726625554594590721 2016-05-01 09:43:26 +0530 <peter_wd> I rated The Jungle Book (2016) 7/10  #IMDb Good holiday fare. Bill Murray redeems himself for Garfield. #zombieland   https://t.co/IIAvZliDNK
726625510944428032 2016-05-01 09:43:16 +0530 <aWomanUndefined> I rated Lone Survivor (2013) 7/10  #IMDb  https://t.co/oEmE3MgxQy
726625165983932418 2016-05-01 09:41:54 +0530 <aWomanUndefined> I rated The Crazies (2010) 5/10  #IMDb  https://t.co/b0y58WEUQe
726624026802552832 2016-05-01 09:37:22 +0530 <chemdi2002> I rated Platoon (1986) 9/10  #IMDb  https://t.co/zgCKcw8Q95
726623275728572416 2016-05-01 09:34:23 +0530 <aWomanUndefined> I rated The Fast and the Furious (2001) 7/10  #IMDb  https://t.co/4r20XKS3E1
726622778628018176 2016-05-01 09:32:25 +0530 <aWomanUndefined> I rated Hitman (2007) 6/10  #IMDb  https://t.co/RIawFtcMxs
726622749804892162 2016-05-01 09:32:18 +0530 <josenilocm> I rated Captain America: Civil War (2016) 8/10  #IMDb  https://t.co/myBsWjJsZX
726622467360333824 2016-05-01 09:31:10 +0530 <aWomanUndefined> I rated Fast &amp; Furious (2009) 7/10  #IMDb  https://t.co/0Hdrte1Ga2
726622416479223809 2016-05-01 09:30:58 +0530 <aWomanUndefined> I rated 21 Jump Street (2012) 6/10  #IMDb  https://t.co/KQXlBJEcZj
726621898113712128 2016-05-01 09:28:55 +0530 <josenilocm> I rated Youth (2015) 6/10  #IMDb  https://t.co/YezsdkGt08
726621886000431105 2016-05-01 09:28:52 +0530 <aWomanUndefined> I rated Fast Five (2011) 7/10  #IMDb  https://t.co/a0Y402pEzu
726621835521990656 2016-05-01 09:28:40 +0530 <aWomanUndefined> I rated Tin Cup (1996) 6/10  #IMDb  https://t.co/L5kAWn63b7
726621435288907776 2016-05-01 09:27:04 +0530 <aWomanUndefined> I rated Mission: Impossible - Rogue Nation (2015) 8/10  #IMDb  https://t.co/mL1HGMmMcO
726621350358450176 2016-05-01 09:26:44 +0530 <TDurbinMedia> I rated Vinyl: Whispered Secrets (S1.E3) 7/10  #IMDb  https://t.co/FRA5qUSgnS
726620490354200576 2016-05-01 09:23:19 +0530 <KG000> I rated Mustang (2015) 8/10  #IMDb  https://t.co/dYjpGIAyJd
726619655490686976 2016-05-01 09:20:00 +0530 <DrKRansom> I rated Malcolm X (1992) 8/10  #IMDb  https://t.co/xmZ1X4ShL5
726618122766032896 2016-05-01 09:13:55 +0530 <aWomanUndefined> I rated The Perfect Husband (2014) 7/10  #IMDb  https://t.co/AkKttCwd9x
726617828267159552 2016-05-01 09:12:44 +0530 <xavyMG> I rated Batman vs. Superman: El origen de la justicia (2016) 7/10  #IMDb  https://t.co/PO0K5hFgQW
726617678450855936 2016-05-01 09:12:09 +0530 <xavyMG> I rated Capitán América: Guerra Civil (2016) 8/10  #IMDb un buen 8   https://t.co/Z4ubCQ1St3
726617076454973440 2016-05-01 09:09:45 +0530 <gurleengawrs> I rated The Hoarder (2015) 6/10 #IMDb  https://t.co/E0hB8IDFSP
726616814403252224 2016-05-01 09:08:43 +0530 <gurleengawrs> I rated Lumberjack Man (2015) 4/10 #IMDb  https://t.co/U33fsygH2J
726616171454275584 2016-05-01 09:06:09 +0530 <enikolai82> I rated This Is the End (2013) 3/10  #IMDb  https://t.co/QNnCWSBsZJ
726612871312990209 2016-05-01 08:53:02 +0530 <lisastethem> I rated Batman v Superman: Dawn of Justice (2016) 6/10  #IMDb. Only the last hour of this movie was worth anything  https://t.co/h39OzTh6iM
726612245493485572 2016-05-01 08:50:33 +0530 <jtunjo> I rated Ender's Game (2013) 7/10 #IMDb  https://t.co/9QyHgOhX7O
726611488425672705 2016-05-01 08:47:33 +0530 <geektify> I rated Alice in Wonderland (1951) 8/10  #IMDb  https://t.co/ZTxvnPbpdo
726610561643864064 2016-05-01 08:43:52 +0530 <madrizen> I rated Rentaneko (2012) 8/10  #IMDb  https://t.co/xfVwBCq3sT
726609144577331200 2016-05-01 08:38:14 +0530 <jumantre> I rated Captain America: Civil War (2016) 9/10  #IMDb  https://t.co/anW2YEZkwg
726609087073542144 2016-05-01 08:38:00 +0530 <vikrambagri> The director's was a way too long. Need to see the edited version.Gr8 camera wrk.I rated Das Boot (1981) 8/10  #IMDb  https://t.co/XbEz9wPYct
726608645677568000 2016-05-01 08:36:15 +0530 <vikrambagri> It was ok. I rated O Brother, Where Art Thou? (2000) 7/10  #IMDb  https://t.co/l8QuSn79QV
726600872554336257 2016-05-01 08:05:22 +0530 <ThatAaronTGuy> I rated Labor Day (2013) 9/10  #IMDb #PrisonBreak #OneWeekend #Pie #Baseball   https://t.co/GQbDoi3Jli
726599800519577600 2016-05-01 08:01:06 +0530 <_iSalman> I rated Deadpool (2016) 10/10  #IMDb  https://t.co/Q1YmE5NaFJ
726596681177812996 2016-05-01 07:48:42 +0530 <KENSHIN19781492> I rated The Path (2016– ) 10/10  #IMDb  https://t.co/oP0UckVCOS
726596464713965573 2016-05-01 07:47:51 +0530 <Spawn_of_Hades> I rated The Bling Ring (2013) 2/10  #IMDb 🍅 One to Miss. This movie shows celeb homes being broken into and theft  https://t.co/GpBGLLnnwi
726596423492460545 2016-05-01 07:47:41 +0530 <Triple_SF> I rated Point Break (1991) 4/10  #IMDb  https://t.co/2BWUwATJ2G
726595377873473537 2016-05-01 07:43:32 +0530 <michellamm1> I rated Hush (2016) 4/10  #IMDb ✊🏼👈🏼☝🏼  https://t.co/ssasiQhhia
726595370181079040 2016-05-01 07:43:30 +0530 <juanchodaccach> I rated The Jungle Book (2016) 10/10  #IMDb  https://t.co/L4uzCTlhEx
726595212122963968 2016-05-01 07:42:52 +0530 <AlexPasternak> If you don't rate this perfect, what can you rate it? I rated Spotlight (2015) 10/10  #IMDb  https://t.co/xw2nRtEuIR
726591801675632641 2016-05-01 07:29:19 +0530 <AGuerrav> I rated Captain America: Civil War (2016) 9/10  #IMDb #TeamIronMan :D  https://t.co/hGCsqDYvyb
726589152226062337 2016-05-01 07:18:47 +0530 <oshestakov> I rated Звёздные войны: Пробуждение Силы (2015) 7/10  #IMDb  https://t.co/DhltJ3Ze3Z
726587517315735556 2016-05-01 07:12:18 +0530 <sfpbth7> I rated Grado 3 (2009) 10/10  #IMDb  https://t.co/5stXkOAEX6
726582929455980544 2016-05-01 06:54:04 +0530 <007Aladin> I rated Black Mirror: Be Right Back (S2.E1)  7/10  #IMDb  https://t.co/gmZroKyckf
726582525653618688 2016-05-01 06:52:28 +0530 <S_Mutihi> I rated The Party (1968) 6/10  #IMDb  https://t.co/Ou16y9H4Jt
726581359955726336 2016-05-01 06:47:50 +0530 <tgksr> I rated Buffy the Vampire Slayer (1997–2003) 9/10  #IMDb l miss the Slayer...  https://t.co/QjmJxkuK6W
726581241072484352 2016-05-01 06:47:21 +0530 <dhun111> I rated Kaun Kitney Pani Mein (1987) 6/10  #IMDb.  https://t.co/4Wvg690pA8
726579361751560192 2016-05-01 06:39:53 +0530 <Sudevan4242> I rated Green Room (2015) 7/10  #IMDb  https://t.co/9J9fAphSX6
726577970140291074 2016-05-01 06:34:21 +0530 <ucmakvolkan> I rated Deadpool (2016) 8/10  #IMDb  https://t.co/uVxsu6LSyp
726576885354926081 2016-05-01 06:30:03 +0530 <Br0wner1989> I rated Special Correspondents (2016) 5/10  #IMDb  https://t.co/RnCFEy16oF
726574122721931268 2016-05-01 06:19:04 +0530 <nakadai> I rated Kokoro ga sakebitagatterunda. (2015) 8/10  #IMDb  https://t.co/WDKufdSOJB
726573154349518848 2016-05-01 06:15:13 +0530 <ThatAaronTGuy> I rated 11.22.63 (2016) 8/10  #IMDb   https://t.co/BX1wI15iOv
726567856486383617 2016-05-01 05:54:10 +0530 <paulr07> I rated Joy (2015) 7/10  #IMDb  https://t.co/ADQBESGeif
726567799183802369 2016-05-01 05:53:56 +0530 <sanbarreiro> I rated The Town That Dreaded Sundown (2014) 5/10  #IMDb  https://t.co/rtBmDmZGYS
726566621595226115 2016-05-01 05:49:16 +0530 <YaqubHanif> I rated Captain America: Civil War (2016) 8/10  #IMDb  https://t.co/tWhWatB9K6
726565242231218177 2016-05-01 05:43:47 +0530 <D7my77> I rated Rope (1948) 8.5/10  #IMDb  https://t.co/Qm5QjE0Fd5
726564961955274753 2016-05-01 05:42:40 +0530 <DUi7A> I rated Metro (2013) 4/10  #IMDb   https://t.co/c1DwA3URPs
726563452588822528 2016-05-01 05:36:40 +0530 <Mercy_Kw> I rated I Am Wrath (2016) 5/10  #IMDb  https://t.co/PEAm2KZh70
726562956620734464 2016-05-01 05:34:42 +0530 <piaktw> I rated The East (2013) 8/10  #IMDb  https://t.co/giNNt5nqkm
726560446229139457 2016-05-01 05:24:43 +0530 <Dex__57> I rated Deadpool (2016) 10/10  #IMDb  https://t.co/NtBbr3reou
726559564439674880 2016-05-01 05:21:13 +0530 <felipemac1978> I rated Capitão América: Guerra Civil (2016) 8/10  #IMDb // Chibata muita.   https://t.co/icBqiWOD7A
726559294779457536 2016-05-01 05:20:09 +0530 <JairJoes85mail> I rated Paper Towns (2015) 7/10  #IMDb  https://t.co/J1BHeH6rpI
726558415661748225 2016-05-01 05:16:39 +0530 <dapperdan75> I rated Captain America: Civil War (2016) 9/10  #IMDb  https://t.co/KxigWAavjP
726556558713348096 2016-05-01 05:09:17 +0530 <blacksaiyan> I rated Captain America: Civil War (2016) 10/10  #IMDb  https://t.co/TcvFjYQAtB
726556365380931585 2016-05-01 05:08:30 +0530 <GumbysGarage> I rated Eddie the Eagle (2016) 4/10  #IMDb  https://t.co/nQ23fWhB36
726556136430669824 2016-05-01 05:07:36 +0530 <Triple_SF> I rated Eraser (1996) 4/10  #IMDb  https://t.co/e86ENOUuRB
726555705906450432 2016-05-01 05:05:53 +0530 <SS11_Mr_Erik> I rated #TheRevenant (2015) 9/10  #IMDb  https://t.co/4yX96fJ5ta
726555440415395841 2016-05-01 05:04:50 +0530 <SS11_Mr_Erik> I rated #Avengers: Age of Ultron (2015) 9/10  #IMDb  https://t.co/tnSPNcp28b
726555307439185920 2016-05-01 05:04:18 +0530 <3mer_3li> I rated Mr. Right (2015) 5/10  #IMDb حليو وخفيف للطفشانين   https://t.co/Wxywchyd82
726555212601761792 2016-05-01 05:03:56 +0530 <ColinScrowther> I rated Pee-wee's Big Adventure (1985) 8/10  #IMDb  https://t.co/zy51VLgBDY
726554366417711104 2016-05-01 05:00:34 +0530 <cody_landman> I rated Green Room (2015) 7/10  #IMDb  https://t.co/0vtldobD2y
726553949113860096 2016-05-01 04:58:54 +0530 <lMnahel> I rated The Corpse of Anna Fritz (2015) 7/10  #IMDb  https://t.co/LNEBWczHoM
726549388567437313 2016-05-01 04:40:47 +0530 <Tom180AFC> I rated Triple 9 (2016) 7/10  #IMDb  https://t.co/lRgOlCgZoa
726549352051662848 2016-05-01 04:40:38 +0530 <miltonpm_> I rated Captain America: Civil War (2016) 9/10  #IMDb  https://t.co/iXK4imb4q8
726549231268446208 2016-05-01 04:40:10 +0530 <MicheleCosty> I rated Lo chiamavano Jeeg Robot (2015) 8/10  #IMDb  https://t.co/k9HjXsfg6X
726548002979106816 2016-05-01 04:35:17 +0530 <Alyosha55> I rated Dancer in the Dark (2000) 10/10  #IMDb  https://t.co/x23igONrHY
726546186065289216 2016-05-01 04:28:03 +0530 <diegoist> I rated Midnight Special (2016) 8.8/10  #IMDb  https://t.co/KKZuBQYmIw
726544942005366784 2016-05-01 04:23:07 +0530 <Wires1985> I rated Captain America: Civil War (2016) 9/10  #IMDb  https://t.co/L2mGPJWYGb
726543736025522176 2016-05-01 04:18:19 +0530 <Peakestar> I rated The Jungle Book (2016) 6/10  #IMDb  https://t.co/ZVqSeqOExk
726543522657099778 2016-05-01 04:17:28 +0530 <EuroGagaSwiftie> I rated Hot Pursuit (2015) 6/10  #IMDb  https://t.co/KcLi23VIK2
726541447256743936 2016-05-01 04:09:14 +0530 <sanbarreiro> I rated The Loft (2014) 6/10  #IMDb  https://t.co/xtJHm58iCv
726541442911346688 2016-05-01 04:09:13 +0530 <AnthonyPierce78> I rated Knight Rider (1982–1986) 8/10  #IMDb  https://t.co/STxWMree3Z
726540983366746112 2016-05-01 04:07:23 +0530 <medianima> I rated Quo vado? (2016) 6/10  #IMDb  https://t.co/gMRzwhbup9
726540581036498944 2016-05-01 04:05:47 +0530 <98i6_> I rated Deadpool (2016) 10/10  #IMDb  https://t.co/tvf6CjryJP
726540036192243712 2016-05-01 04:03:37 +0530 <saud_alzaid> I rated Deadpool (2016) 7/10  #IMDb   ممتع وغريب ومضحك،، يستحق المشاهدة  https://t.co/O1DP9CwIr4
726539806398910465 2016-05-01 04:02:42 +0530 <foldedSoul> I rated Hush (2016) 7/10  #IMDb  https://t.co/8llAadfQdI
726539504434184192 2016-05-01 04:01:30 +0530 <AndyDelKero> I rated Capitán América: Civil War (2016) 9/10  #IMDb  https://t.co/azPNcUp7Ty
726539118956650496 2016-05-01 03:59:59 +0530 <spectaclum> I rated #SonOfSaul (2015) 6/10  #IMDb  https://t.co/9Q8eM4WgsV
726539109074919424 2016-05-01 03:59:56 +0530 <alperkulpro> I rated The Prestige (2006) 9/10  #IMDb  https://t.co/FjDz82LUPY
726538998110408704 2016-05-01 03:59:30 +0530 <HYPHYHUNTLEY> I rated 47 Ronin (2013) 5/10  #IMDb  https://t.co/2eOE86Fp7g
726536873754152960 2016-05-01 03:51:03 +0530 <rossmatthews11> Rubbish. I rated Special Correspondents (2016) 4/10  #IMDb  https://t.co/8XReKHUd82
726536762282139650 2016-05-01 03:50:37 +0530 <oldino> I rated Millennium - Uomini che odiano le donne (2011) 8/10  #IMDb  https://t.co/QuUMbAbTCT
726535451222413314 2016-05-01 03:45:24 +0530 <AzizAAlmasoud> I rated Blue Mountain State (2010–2011) 6/10  #IMDb  https://t.co/x5Pq0NgXSG
726535260528369665 2016-05-01 03:44:39 +0530 <FBasaran> I rated Deadpool (2016) 7/10  #IMDb  https://t.co/o2MH7yCfzU
726534747401392129 2016-05-01 03:42:36 +0530 <yrfavchan> I rated Beauty and the Beast (1991) 7/10  #IMDb  https://t.co/rSco3NuPrL
726533472714543105 2016-05-01 03:37:32 +0530 <BabaBalakishiev> 😎👍🏼👏🏻👏🏻👏🏻  I rated The Wolf of Wall Street (2013) 9/10  #IMDb  https://t.co/D77G73reJj
726533139103768576 2016-05-01 03:36:13 +0530 <fasegov> I rated Captain America: Civil War (2016) 9/10  #IMDb  https://t.co/RtNkt7p802
726531540549787648 2016-05-01 03:29:52 +0530 <mshaban1404> I rated The Jungle Book (2016) 8/10  #IMDb  https://t.co/dOnFFi0ljB
726531230066421760 2016-05-01 03:28:38 +0530 <adamcoatham> I rated Ted 2 (2015) 8/10  #IMDb  https://t.co/x9y4k6vwJ5
726531160596160513 2016-05-01 03:28:21 +0530 <film_fantastic> I rated Captain America: Civil War (2016) 10/10  #IMDb it's not high art,  it's not deep, it's incredible fun tho   https://t.co/8kJpJi0w2p
726531036969062400 2016-05-01 03:27:52 +0530 <ToninSambeat> I rated Rick and Morty (2013– ) 9/10  #IMDb  https://t.co/tkaY6p9Je0
726531015406157824 2016-05-01 03:27:47 +0530 <MicMiker> I rated Vikings (2013– ) 10/10  #IMDb  https://t.co/8Sa3iu6xKO
726529979564040192 2016-05-01 03:23:40 +0530 <imdbmap> I rated Madagascar (2005) 7/10  #IMDb  https://t.co/wd6cOBmap7
726529894742679556 2016-05-01 03:23:19 +0530 <imdbmap> I rated Black Adder the Third: Dish and Dishonesty (S1.E1) 9/10  #IMDb  https://t.co/SXnb41R3ZL
726529800723136517 2016-05-01 03:22:57 +0530 <imdbmap> I rated Doctor Who: Inferno: Episode 5 (S7.E23) 8/10  #IMDb  https://t.co/eDux4cZEmw
726528479739662336 2016-05-01 03:17:42 +0530 <ColinScrowther> I rated Teenage Mutant Ninja Turtles (1990) 8/10  #IMDb  https://t.co/SO2N3WzcIZ
726527952851226625 2016-05-01 03:15:36 +0530 <ColinScrowther> I rated Teenage Mutant Ninja Turtles (2014) 7/10  #IMDb  https://t.co/TunCKW6TTr
726527672457805825 2016-05-01 03:14:30 +0530 <uasr97> I rated Up in the Air (2009) 8/10  #IMDb  https://t.co/7C56OuLdgv
726526265365282819 2016-05-01 03:08:54 +0530 <Mohammed1116> I rated Kidnapping Mr. Heineken (2015) 7/10  #IMDb  https://t.co/ndHh046wgD
726526012440346624 2016-05-01 03:07:54 +0530 <eellaaa> I rated Selma (2014) 8/10  #IMDb 🎥📺  https://t.co/IXfgDF49F8
726525684647100417 2016-05-01 03:06:36 +0530 <khal516> I rated Vikings: The Last Ship (S4.E10) 10/10  #IMDb  https://t.co/8d8SlBopXA
726525485832896513 2016-05-01 03:05:48 +0530 <ColinScrowther> I rated Ted 2 (2015) 7/10  #IMDb  https://t.co/EmzQs7CG3s
726525315279892481 2016-05-01 03:05:08 +0530 <Moodsteer> I rated The Choice (2016) 5/10  #IMDb  https://t.co/HQUVTXXis8
726525237135814656 2016-05-01 03:04:49 +0530 <kristianmeller> I rated Spotlight (2015) 8/10  #IMDb  https://t.co/J8Z7PF0ylj
726524143064195075 2016-05-01 03:00:28 +0530 <Elmotastic> I rated The Tunnel (2013– ) 8/10  #IMDb  https://t.co/IGOtsus4rz
726524033055993856 2016-05-01 03:00:02 +0530 <iamjassingh> I rated Captain America: Civil War (2016) 8/10  #IMDb  https://t.co/uSW4L1tRp5
726523918245347332 2016-05-01 02:59:34 +0530 <tastyparmo> I rated Quarantine 2: Terminal (2011) 6/10  #IMDb  https://t.co/9s9Pd2Oqtu Lurgi Apocalypse ✈️💉🚽  https://t.co/JbzXxW2eow
726523566095618048 2016-05-01 02:58:10 +0530 <Elmotastic> I rated San Andreas (2015) 5/10  #IMDb  https://t.co/CHPQMR2Q3X
726523183696732160 2016-05-01 02:56:39 +0530 <TDurbinMedia> I rated Vinyl: Yesterday Once More (S1.E2) 7/10  #IMDb  https://t.co/48MxPwHuzS
726522870407503873 2016-05-01 02:55:25 +0530 <cc__99> I rated V for Vendetta (2005) 9/10  #IMDb  https://t.co/3mws1Zr3JM
726522859867234306 2016-05-01 02:55:22 +0530 <abuzaind> I rated Carol (2015) 6/10  #IMDb  https://t.co/Hk7cRmcwrm
726522066732765184 2016-05-01 02:52:13 +0530 <holyjellyy> I rated A Walk to Remember (2002) 9/10  #IMDb  https://t.co/s2MBWpXj9r
726521888189599744 2016-05-01 02:51:30 +0530 <holyjellyy> I rated Brokeback Mountain (2005) 8/10  #IMDb  https://t.co/Yv2EA42ViK
726521095147376640 2016-05-01 02:48:21 +0530 <CasparKronholm> I rated While We're Young (2014) 7/10  #IMDb  https://t.co/5XrqPFQPPo
726520135381618688 2016-05-01 02:44:33 +0530 <foldedSoul> I rated City of God (2002) 8/10  #IMDb  https://t.co/s4JgCTVHwT
726520100413644803 2016-05-01 02:44:24 +0530 <_steviejd_> I rated Captain America: Civil War (2016) 8/10  #IMDb  More like an Avengers movie ..... Great fun &amp; ... Spidey 😎  https://t.co/DeblRbVK9p
726520068163665920 2016-05-01 02:44:16 +0530 <khasya_1> I rated Дэдпул (2016) 7/10  #IMDb  https://t.co/sRLITykarG
726517981572915207 2016-05-01 02:35:59 +0530 <mattwood007> I rated Captain America: Civil War (2016) 8/10  #IMDb   https://t.co/5f63uq9paW
726517607998840832 2016-05-01 02:34:30 +0530 <ORKVN> I rated The Second Mother (2015) 8/10  #IMDb  https://t.co/escmZuUFDC
726516036531539968 2016-05-01 02:28:15 +0530 <M111G> I rated Deadpool (2016) 8/10  #IMDb  https://t.co/m5T3mf4hmC
726515520388927488 2016-05-01 02:26:12 +0530 <imdbmap> I rated Dexter: First Blood (S5.E5) 8/10  #IMDb  https://t.co/SZvl7fFkmQ
726515286732640256 2016-05-01 02:25:17 +0530 <CoMutiny> I rated Looper (2012) 9/10  #IMDb  https://t.co/vRhl2gQ7UM
726514779997802496 2016-05-01 02:23:16 +0530 <ninastefanovski> I rated Flipped (2010) 9/10  #IMDb   https://t.co/XLR0vzYhks
726513014678130689 2016-05-01 02:16:15 +0530 <yadiakya_> I rated Toz Bezi (2016) 8/10  #IMDb  https://t.co/Ez7SogYdN3
726512559705219075 2016-05-01 02:14:26 +0530 <MagnusHarneman> I rated Captain America: Civil War (2016) 9/10  #IMDb  https://t.co/77E1yL77O7
726512316863369217 2016-05-01 02:13:28 +0530 <AhmedBRN> I rated Precious Cargo (2016) 3/10  #IMDb  https://t.co/mmJXYKdEED
726511624383807488 2016-05-01 02:10:43 +0530 <bongbrummie> I rated The Lady in the Van (2015) 8/10  #IMDb  https://t.co/OjDIYnOciL
726510780867338240 2016-05-01 02:07:22 +0530 <Giovanni_Zurlo> I rated Lo chiamavano Jeeg Robot (2015) 9/10  #IMDb *Fantastico, un film per adulti non troppo cresciuti; Che perla*  https://t.co/9e6OVmOoYp
726510701662093312 2016-05-01 02:07:03 +0530 <DavidLaney> I rated Everest (2015) 8/10  #IMDb  https://t.co/AAWaCajoYv
726509911035793408 2016-05-01 02:03:55 +0530 <realchaz99> I rated Spectre (2015) 3/10  #IMDb Only made it to an hour and 20 minutes. Very disappointing  https://t.co/Ly0BXvoKsy
726509903288872960 2016-05-01 02:03:53 +0530 <erdimcetiner> I rated American Beauty (1999) 8/10  #IMDb  https://t.co/sr6z3vABzi
